id_presupuesto,plazo_ejecucion,fecha_presupuesto,fecha_validez,fecha_actualizacion,fecha_creacion,fecha_vencimiento,importe_presupuestado,total_sin_impuestos,total_con_impuestos,id_licitacion,beneficios_esperados,metodos_pago,moneda,porcentaje_descuento_acumulado,canal_entrada,cliente,comentarios,complejidad_general,dias_negociacion,estado_presupuesto,metodo_contacto,motivo_rechazo,numero_items,rating_comercial,responsable_comercial,sector_industria,segmento_cliente,categoria_licitada,aceptado,importe_presupuestado_media,importe_presupuestado_medio_segmento,importe_presupuestado_std,probabilidad_cierre_estimada,costo_total_personal,costo_total_maquinaria,costo_total_materiales,costo_total_imprevistos,costo_total,n_dias_planificados,dias_ejecucion_real,desviacion_coste,desviacion_duracion
PR667,54,2022-12-14,2023-01-13,2022-12-15,2022-12-12,2023-01-15,363385.2908441183,363385.2908441183,439696.2019213831,LIPR667,45939.0788535101,Cheque,EUR,5.448279907041828,Digital,Consorcio Municipal de Agua de Toledo,School Congress system explain agreement.,1,7,Aceptado,Email,0,6,5,Pedro Sánchez,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,83.84558879664317,30800.0,194936.4460994287,166761.64556228204,17719.40407217542,410217.4957338862,53,14,893.1260362578178,39
PR542,219,2022-12-15,2023-01-14,2022-12-11,2022-12-10,2023-01-15,1268557.1524005898,1268557.1524005898,1534954.1544047135,LIPR542,134492.64696557386,Transferencia,EUR,4.882347020941059,Digital,Administración Local de Oropesa,Employee right where series agent ahead difference town.,1,6,Aceptado,Email,0,10,3,María López,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,68.55615319747244,185152.0,788407.6516604716,737351.2498253724,29943.619309055957,1740854.5207949,250,30,337804.72142873623,220
PR1504,19,2022-12-17,2023-01-16,2022-12-26,2022-12-16,2023-01-20,193017.6190495696,193017.6190495696,233551.3190499792,LIPR1504,19024.53050265272,Pagaré,EUR,1.2127806223217712,Digital,Ayuntamiento de Calatayud,Nearly side Republican training fire.,1,3,Aceptado,Redes Sociales,0,3,3,Juan Pérez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,69.8691058704097,10560.000000000002,65768.3488320069,109393.76697065722,13767.681160771926,199489.79696343606,18,10,-12552.352588786249,8
PR1382,31,2022-12-19,2023-01-18,2022-12-20,2022-12-16,2023-01-23,199522.30419709708,199522.30419709708,241421.98807848743,LIPR1382,26621.19556544316,Contado,EUR,11.212383744381018,Presencial,Empresa Pública de Abastecimiento de Agua,War media exactly design still song.,2,11,Aceptado,Presencial,0,9,4,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,71.76002620061189,16800.0,96886.88039459624,94224.67949461106,2180.534980390094,210092.0948695974,27,6,-16051.404892942832,21
PR1529,87,2022-12-22,2023-01-21,2022-12-29,2022-12-20,2023-01-25,831453.602512104,831453.602512104,1006058.8590396458,LIPR1529,105309.90966562688,Transferencia,EUR,7.373146249404071,Digital,Consorcio Municipal de Agua de Toledo,What career sort material edge likely.,1,6,Rechazado,Email,Coste elevado,5,3,Ana Martínez,Agua Potable,Privado,Distribución,False,746784.6346840662,750658.9928292787,82459.54389111296,57.971015858284304,38720.00000000001,185571.89659605527,428848.2769926774,13090.383973213911,666230.5575619466,87,30,-270532.9546157843,57
PR1189,20,2022-12-22,2023-01-21,2022-12-25,2022-12-17,2023-01-27,87240.70167268184,87240.70167268184,105561.24902394504,LIPR1189,10748.79747100568,Transferencia,EUR,5.360232437558896,Digital,Departamento de Agricultura y Desarrollo Rural de Andalucía,Feeling air eight court.,1,4,Aceptado,Redes Sociales,0,4,4,Ana Martínez,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,84.30870907892844,14872.000000000004,78364.88910285763,56649.43194195119,0.0,149886.32104480884,19,8,51896.821901121315,11
PR305,98,2022-12-25,2023-01-24,2022-12-26,2022-12-23,2023-01-27,807382.4151401481,807382.4151401481,976932.7223195792,LIPR305,96262.36889291435,Transferencia,EUR,6.277097435969388,Digital,Consorcio Municipal de Agua de Toledo,Office area allow win police cold hotel dog hand.,1,5,Aceptado,Web,0,8,3,José García,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,76.92274117770377,45760.00000000001,106326.79845729866,343868.479638226,0.0,495955.27809552464,96,12,-407689.5059375379,84
PR346,230,2022-12-28,2023-01-27,2023-01-04,2022-12-26,2023-01-31,1151634.5275050069,1151634.5275050069,1393477.7782810582,LIPR346,156338.0636896211,Pagaré,EUR,3.5275201265954395,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Land health writer know audience gas street drop official.,2,6,Aceptado,Teléfono,0,11,4,María López,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,71.2939932337422,119520.0,556394.7492961176,568087.7746806162,69867.26088956142,1313869.784866295,261,30,5897.193671667075,231
PR1484,110,2022-12-30,2023-01-29,2023-01-01,2022-12-29,2023-02-05,709199.6752117062,709199.6752117062,858131.6070061645,LIPR1484,60167.21089264766,Progresivo,EUR,19.1317999246484,Digital,Ayuntamiento de Calatayud,Environment message peace others beyond.,3,22,Aceptado,Email,0,11,2,José García,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,45.583858255610906,70304.0,141957.13303432168,326654.17132656777,7602.444970488127,546517.7493313776,111,15,-222849.1367729763,96
PR81,220,2022-12-31,2023-01-30,2022-12-31,2022-12-29,2023-02-04,1248398.5051674512,1248398.5051674512,1510562.191252616,LIPR81,154838.0898892086,Factoring,EUR,7.0127624272629605,Telefónico,Consorcio Municipal de Agua de Toledo,Far there control example hot policy she until.,2,5,Rechazado,Teléfono,Coste elevado,10,1,Ana Martínez,Agua Potable,Privado,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,44.69687104260157,174336.0,698465.4830401884,642686.9752827872,0.0,1515488.4583229756,243,25,112251.86326631572,218
PR740,249,2023-01-01,2023-01-31,2023-01-05,2022-12-27,2023-02-02,1106375.1032148022,1106375.1032148022,1338713.8748899107,LIPR740,170739.01746857702,Progresivo,EUR,8.384017509159566,Telefónico,Consorcio Municipal de Agua de Toledo,End court subject mission right fact picture bad seem able.,2,13,Rechazado,Teléfono,Plazo insuficiente,10,4,Pedro Sánchez,Agua Potable,Privado,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,70.7854667451973,127200.0,579198.2706163105,507483.489696476,77871.95664201646,1291753.716954803,285,28,14639.596271423856,257
PR73,230,2023-01-05,2023-02-04,2023-01-03,2023-01-01,2023-02-12,1154478.9426544446,1154478.9426544446,1396919.520611878,LIPR73,106692.4076192084,Anticipado,EUR,24.605559962656823,Presencial,Empresa Pública de Abastecimiento de Agua,Truth everybody although door suddenly.,3,29,Rechazado,Presencial,Incompatibilidad técnica,12,4,Juan Pérez,Agua Potable,Privado,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,66.78231019362657,217152.0,797111.2377317643,567195.8670652963,100323.58907417947,1681782.6938712401,264,24,420611.34359758714,240
PR345,65,2023-01-08,2023-02-07,2023-01-09,2023-01-06,2023-02-08,358017.4099127004,358017.4099127004,433201.06599436747,LIPR345,50834.81219836448,Progresivo,EUR,8.67597432348702,Digital,Gobierno Local de Barcelona - Obras y Conservación,Section then another career anything minute citizen part church more.,1,6,Rechazado,Web,Plazo insuficiente,6,5,María López,Impermeabilización,Público,Tanque,False,321845.46434376953,327464.11015569995,40023.79221888236,81.25094896351125,25564.0,113903.77347384876,209088.5830063185,41016.58897780889,389572.94545797614,66,16,-19279.27665308876,50
PR1148,14,2023-01-08,2023-02-07,2023-01-12,2023-01-05,2023-02-15,155350.35702193342,155350.35702193342,187973.93199653944,LIPR1148,18074.813441356087,Factoring,EUR,6.44827876711291,Presencial,Administración Local de Oropesa,The since late create type scene customer behavior.,1,5,Aceptado,Presencial,0,6,2,José García,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,59.89852218512935,9724.000000000002,51318.98224678372,57644.42417571336,5207.945304045964,123895.35172654306,12,4,-49529.818736746456,8
PR1341,26,2023-01-08,2023-02-07,2023-01-08,2023-01-06,2023-02-15,274404.60886616615,274404.60886616615,332029.576728061,LIPR1341,41203.83406015556,Transferencia,EUR,1.778566300455524,Presencial,Consorcio Municipal de Agua de Toledo,Hard citizen generation community.,1,5,Aceptado,Presencial,0,5,1,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,49.07033027434896,15400.000000000002,92065.11236440812,120617.78738121553,12863.161011868167,240946.06075749182,25,9,-74662.38216882988,16
PR1227,116,2023-01-09,2023-02-08,2023-01-15,2023-01-07,2023-02-17,801300.4578561765,801300.4578561765,969573.5540059736,LIPR1227,86208.47147983182,Anticipado,EUR,8.517135514649862,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Cost number rest we by eye successful.,2,6,Aceptado,Redes Sociales,0,13,4,Juan Pérez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,69.34894428570651,58656.0,124252.43873099363,362436.2497358717,33283.28810950365,578627.976576369,106,12,-308880.95275963936,94
PR1439,46,2023-01-12,2023-02-11,2023-01-12,2023-01-09,2023-02-15,361247.0131693141,361247.0131693141,437108.8859348701,LIPR1439,32397.851605356915,Retención,EUR,2.2276092984190767,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,That consider growth record.,1,5,Aceptado,Web,0,6,3,Juan Pérez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,75.42927413638846,26840.0,175743.51975547624,196403.0628219011,18669.402480212306,417655.98505758966,43,12,24011.12028291867,31
PR1229,111,2023-01-12,2023-02-11,2023-01-14,2023-01-10,2023-02-16,751748.8953179267,751748.8953179267,909616.1633346912,LIPR1229,97803.2635279854,Transferencia,EUR,11.884785693306776,Digital,Consorcio Municipal de Agua de Toledo,Leg often ok rule run very should north.,2,13,Aceptado,Email,0,10,4,Juan Pérez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,68.88323082466138,65520.0,143266.33046707997,373460.38087071374,25277.828028517055,607524.5393663107,112,16,-242027.61947960136,96
PR1460,8,2023-01-18,2023-02-17,2023-01-21,2023-01-13,2023-02-24,53756.05200571891,53756.05200571891,65044.822926919886,LIPR1460,9057.656872403904,Cheque,EUR,6.487867446228226,Presencial,Instituto Municipal de Conservación y Mantenimiento,Hold north last individual to financial just song course.,1,7,Aceptado,Presencial,0,6,3,Ana Martínez,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,66.45030620861489,2640.0000000000005,8058.912837191729,28587.12855499974,0.0,39286.04139219147,6,3,-23527.667485931343,3
PR237,50,2023-01-20,2023-02-19,2023-01-23,2023-01-19,2023-02-28,465942.71220869897,465942.71220869897,563790.6817725258,LIPR237,55852.4716049379,Progresivo,EUR,0.8109014460018125,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Value so town moment save walk million blue discover laugh.,1,3,Aceptado,Teléfono,0,8,3,José García,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,69.72840313568797,36960.0,213277.9874175471,227241.7509439253,0.0,477479.7383614724,49,11,-44315.44545216449,38
PR661,19,2023-01-20,2023-02-19,2023-01-19,2023-01-15,2023-02-22,90058.48083532545,90058.48083532545,108970.7618107438,LIPR661,10129.103773203477,Progresivo,EUR,14.23573137779954,Digital,Instituto de Riego y Promoción Agraria de Murcia,Last commercial nearly month reveal upon.,2,13,Rechazado,Web,Plazo insuficiente,5,2,María López,Riego,Privado,Parques,False,87548.47788968829,87362.51186738555,4264.501779009559,64.42317255896853,14976.0,78165.47779479141,58367.766506034764,10843.698619074206,162352.9429199004,20,8,62165.358311371485,12
PR797,32,2023-01-24,2023-02-23,2023-01-24,2023-01-19,2023-02-26,89763.11285579554,89763.11285579554,108613.3665555126,LIPR797,9083.052769546252,Retención,EUR,17.642961522754298,Digital,Departamento de Agricultura y Desarrollo Rural de Andalucía,Fast world exactly art reduce.,3,22,Aceptado,Redes Sociales,0,10,4,Juan Pérez,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,58.971200437788575,25688.0,51415.61107631554,42500.512333427665,3521.9310724799175,123126.05448222313,30,6,24279.88885688134,24
PR1541,263,2023-01-31,2023-03-02,2023-02-09,2023-01-30,2023-03-08,1162094.338407135,1162094.338407135,1406134.1494726334,LIPR1541,140736.95544945044,Anticipado,EUR,21.300465249902363,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Without various sing night suddenly.,3,26,Aceptado,Email,0,10,3,Juan Pérez,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,56.54090560777717,161200.0,656618.9821977438,535372.6404611989,86865.61079149635,1440057.2334504388,307,34,137225.93959385328,273
PR1425,41,2023-02-01,2023-03-03,2023-02-06,2023-01-31,2023-03-06,369542.26171192335,369542.26171192335,447146.1366714272,LIPR1425,31787.210836516868,Progresivo,EUR,9.308878725662437,Presencial,Ayuntamiento de Calatayud,Total difficult name win.,1,6,Aceptado,Presencial,0,6,2,Ana Martínez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,52.07224168146156,23320.000000000004,148937.26100579175,186860.9503162288,0.0,359118.2113220205,37,10,-42211.26122641971,27
PR143,30,2023-02-02,2023-03-04,2023-01-31,2023-01-28,2023-03-08,360449.0479271686,360449.0479271686,436143.347991874,LIPR143,54642.675681255474,Progresivo,EUR,4.677884946004911,Digital,Administración Local de Oropesa,Full six each owner least though.,1,6,Rechazado,Web,Coste elevado,3,5,Juan Pérez,Agua Potable,Privado,Tratamiento,False,289905.4361511126,288434.093631625,70548.1804548662,84.85035950069656,17600.0,114288.0385333547,162897.5074821391,0.0,294785.5460154938,30,15,-120306.17759293027,15
PR1501,132,2023-02-02,2023-03-04,2023-02-05,2023-01-29,2023-03-14,827656.0050578223,827656.0050578223,1001463.766119965,LIPR1501,85569.37002981201,Transferencia,EUR,8.08852538744982,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Me three dinner everybody use whether I save.,1,6,Aceptado,Teléfono,0,8,3,Pedro Sánchez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,70.84195541534342,51040.00000000001,250120.79671102454,386038.31737694424,28927.258135975128,716126.3722239439,131,20,-197099.0028636904,111
PR1590,28,2023-02-03,2023-03-05,2023-02-02,2023-01-31,2023-03-11,290022.8388327712,290022.8388327712,350927.6349876531,LIPR1590,32242.087491481954,Pagaré,EUR,0.0,Digital,Consorcio Municipal de Agua de Toledo,Show task look factor enough.,1,4,Aceptado,Email,0,6,4,José García,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,73.98376189538705,16280.0,97161.09777546226,150820.92295773907,15006.211081858884,279268.2318150602,25,8,-42996.69450919294,17
PR25,275,2023-02-04,2023-03-06,2023-02-07,2023-01-31,2023-03-11,1192178.0543304412,1192178.0543304412,1442535.445739834,LIPR25,134158.2890280679,Progresivo,EUR,10.73780837864153,Digital,Consorcio Municipal de Agua de Toledo,Natural away evening pressure brother generation.,2,9,Aceptado,Email,0,10,4,Pedro Sánchez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,74.0193423650781,160320.0,739495.919239616,512125.81701065873,44578.52108684164,1456520.2573371164,320,38,130183.91397860734,282
PR491,14,2023-02-05,2023-03-07,2023-02-11,2023-02-04,2023-03-08,61148.91132632344,61148.91132632344,73990.18270485137,LIPR491,11405.52460391669,Cheque,EUR,5.7344996675610656,Presencial,Instituto Municipal de Conservación y Mantenimiento,Because including part cause cut better friend necessary north total.,1,6,Aceptado,Presencial,0,6,3,Ana Martínez,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,66.92893480700343,5280.000000000001,16494.34756370365,34855.10967126865,1423.0479414862093,58052.50517645851,12,4,-14501.930753781622,8
PR1067,114,2023-02-07,2023-03-09,2023-02-11,2023-02-03,2023-03-10,588300.0190079843,588300.0190079843,711843.022999661,LIPR1067,104500.08246900464,Retención,EUR,2.5741558517627765,Digital,Concesionaria de Infraestructuras de Impermeabilización,View sometimes together another over trouble.,2,6,Rechazado,Web,0,13,1,José García,Impermeabilización,Privado,Otros,False,549701.8787000739,550788.432302039,31760.19086053934,52.13404947227604,49920.0,109585.78322076045,252712.14635548292,18092.868314032836,430310.79789027624,115,9,-262489.3035867127,106
PR1291,101,2023-02-07,2023-03-09,2023-02-03,2023-02-02,2023-03-14,548944.3216569007,548944.3216569007,664222.6292048498,LIPR1291,76755.03129368392,Transferencia,EUR,24.715767832593365,Telefónico,Empresa Mixta de Mantenimiento Urbano,Compare agent everything perform enough woman participant someone.,3,22,Aceptado,Teléfono,0,11,5,Juan Pérez,Impermeabilización,Privado,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,76.64520602040955,28392.0,106277.06890435367,316088.9227094396,28531.932121085603,479289.92373487883,107,9,-146409.42921570578,98
PR715,104,2023-02-10,2023-03-12,2023-02-15,2023-02-08,2023-03-19,520557.8177859149,520557.8177859149,629874.959520957,LIPR715,100842.48278657044,Retención,USD,7.577453274944603,Digital,Instituto Municipal de Conservación y Mantenimiento,Third include employee any decision.,2,10,Aceptado,Email,0,13,3,Ana Martínez,Impermeabilización,Privado,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,67.60094637363702,54912.0,121131.9280721268,229079.75859478832,46996.76430219136,452120.4509691065,117,17,-169279.8496033788,100
PR1122,55,2023-02-10,2023-03-12,2023-02-11,2023-02-08,2023-03-14,319822.61280920665,319822.61280920665,386985.36149914,LIPR1122,48654.74089516724,Factoring,EUR,13.795379483454916,Digital,Empresa Pública de Abastecimiento de Agua,That throughout structure seven require effect skin evidence almost lose.,2,13,Rechazado,Web,Incompatibilidad técnica,8,5,Juan Pérez,Agua Potable,Privado,Tratamiento,False,289905.4361511126,288434.093631625,70548.1804548662,87.15091215280721,36960.0,216856.05622134556,170014.66497315245,5768.086309647648,429598.80750414566,54,11,61121.45379977177,43
